Param_ProductId,Param_ProdPrice,Param_CrossRefId
1001550001,14.95,749717915091
1003380027,31.73,90641353252
1001450001,1099.95,759239293126
1002280002,4.50,845823039406
1001480001,1099.95,785978080796
1001520001,999.95,759239286999
1001600002,41.83,813148028795
1002350007,5.95,845823035088
1002390001,86,845823035187
1003540014,85.73,887850504823
1003550005,49.73,887850508562
1003550005,24.73,887850508562
1003550007,49.73,887850508586
1003550007,24.73,887850508586
1003550010,49.73,887850508616
1003550010,24.73,887850508616
1002450001,29.95,7331423007370
1002610001,56.73,47297928952
1003820011,89.73,41969512036
1000820001,4.95,90497751820
1003840001,299,727602371863
1003840001,199.93,727602371863
1003840001,174.83,727602371863
1003840001,148.83,727602371863
1000820002,4.95,90497751837
1000830001,2.5,410008300017
1002680002,30.93,603731655091
1002570001,24.73,47297223156
1002570001,18.73,47297223156
1000500002,68.93,889586510062
1000630001,17.93,41604297564
1000910008,38.73,785146555118
1000550001,1599,849799004888
1000550001,1278.93,849799004888
1000650001,1.83,90497198656
1000620003,14.93,41604299230
1003780001,138,7391408407229
1003810006,59.73,41969492062
1003810006,29.73,41969492062
1003700023,59.73,41969493236
1003700023,29.73,41969493236
1003820005,89.73,41969511978
1003740001,129,606891016009
1002600001,79.73,47297928914
1002600001,39.73,47297928914
1003190007,24.73,790740366312
1003190007,12.73,790740366312
1003010001,15,608503033305
1003010001,9.93,608503033305
1002990002,41.83,813148027705
1003000004,41.83,813148027842
1003690001,59.73,41969496596
1003680015,144.73,41969493977
1002760003,55.93,603731769149
1003080001,52.95,762894031408
1002770002,22.83,603731686590
1003690007,59.73,41969496657
1003110003,17.83,849872036997
1003130002,28.83,849872040789
1002840001,895.93,603403360841
1003220002,61.93,889667349031
1003700002,59.73,41969493571
1003700002,29.73,41969493571
1002870002,62,849872040048
1003700006,59.73,41969493618
1003700006,29.73,41969493618
1003700005,59.73,41969493601
1003700005,29.73,41969493601
1003230002,69.95,7330033903959
1003230002,79.95,7330033903959
1001300004,48.93,886482925396
1003700012,59.73,41969493670
1003700012,29.73,41969493670
1001300005,70,889667885591
1004720001,52.73,410047200019
1004710001,19.73,886745374480
1000410001,54.73,410004100017
1004720004,52.73,410047200040
1001310008,51.95,871836000928
1001310010,51.95,871836000904
1000440001,79.73,410004400018
1003330001,53.83,849872041731
1001660001,14.95,749717915015
1000490004,55,190287512607
1003590014,29.73,887850322823
1003590014,14.73,887850322823
1001610003,41.83,813148025688
1000490007,55,190288954680
1003600014,49.73,887850487225
1003600014,24.73,887850487225
1003650004,189,410036500045
1003650004,139.93,410036500045
1003620002,199,410036200020
1003620002,149.93,410036200020
1003620002,98.83,410036200020
1003560009,64.73,887850301132
1003560009,32.73,887850301132
1003560012,64.73,887850302443
1003560012,32.73,887850302443
1003570002,41.73,80694291595
1003570002,20.73,80694291595
1003570010,41.73,410035700101
1003570010,20.73,410035700101
1003360005,35.83,849872043476
1003370005,72,849872043322
1000060003,130,886798625768
1000060003,103.93,886798625768
1000060003,96.83,886798625768
1000070002,75,410000700020
1000120001,54.73,810418026956
1003380002,31.73,90641353009
1003890003,49.95,410038900034
1003890006,49.95,410038900065
1003850004,299,727602373010
1002690001,23.93,603731650225
1002690001,16.83,603731650225
1003850011,148.83,727602373089
1002690008,23.93,603731651383
1002690008,16.83,603731651383
1003860001,59,410038600019
1004050011,44.73,90641350077
1004050011,22.73,90641350077
1004060003,51.73,90641348678
1004060004,51.73,90641348685
1003530017,86.73,887850687281
1000170004,119,410001700043
1000170004,58.93,410001700043
1000160018,78.83,410001600183
1000160020,78.83,410001600206
1000160020,78.83,410001600206
1003540001,85.73,887850502584
1003530025,86.73,887850687366
1002250001,3.95,845823031189
1002250005,3.95,845823031165
1002250002,3.95,845823031196
1002290001,9.5,845823031257
1002310001,9.95,840302000045
1003520001,64.73,887850481520
1003520001,32.73,887850481520
1002900002,33.83,849872039790
1003630018,249,410036300188
1003520004,64.73,887850481551
1003520004,32.73,887850481551
1003640004,189,410036400048
1003640004,139.93,410036400048
1001030007,21.95,705105301822
1000010003,86.93,631411390604
1000010003,125,631411390604
1001040004,29.95,810497022276
1000010012,125,631411505343
1001040010,29.95,810497022337
1003440004,38.73,90641347923
1003440001,38.73,90641347893
1003480002,49.73,90641346995
1003510007,89.73,887850488376
1003510007,59.73,887850488376
1003470013,44.73,90641376145
1003470013,22.73,90641376145
1002930030,199,7613357101790
1003450008,51.73,90641306579
1003450008,25.73,90641306579
1003480005,49.73,90641347022
1003450009,51.73,90641306586
1003450009,25.73,90641306586
1002930035,199,7613357101677
1003510018,89.73,887850499808
1003510018,59.73,887850499808
1000980002,20.73,785146352144
1001080005,27.95,410010800055
1001080006,27.95,410010800062
1001100001,52.95,843916033492
1001950002,87.73,4047761295135
1001950002,43.73,4047761295135
1001950007,87.73,4047761294978
1001950007,43.73,4047761294978
1001100008,52.95,843916033560
1001100010,52.95,843916033584
1000150015,83.83,410001500155
1000150015,83.83,410001500155
1004200001,449,791964520207
1001730002,169.95,3342540100664
1001730002,174.95,3342540100664
1001760001,19.95,3342540082434
1001760001,21.95,3342540082434
1001760002,19.95,3342540104419
1001770004,99.95,3342540100022
1004270001,169.95,895428014728
1002190003,93.83,849872030834
1002190002,93.83,849872030827
1001830005,21.83,886482895729
1002200002,63.83,849872040543
1002200003,63.83,849872040550
1001990001,11.73,814756014361
1001990002,11.73,814756014354
1004630022,189,7613357033190
1000130016,41.73,810418020367
1000130016,24.73,810418020367
1004630028,189,7613276854302
1001110001,239.95,858941006274
1001110001,239.95,859555005226
1000130020,41.73,810418022774
1000130020,24.73,810418022774
1003130003,28.83,849872040796
1003700001,59.73,41969493564
1003700001,29.73,41969493564
1003130001,28.83,849872040772
1002870001,62,849872040031
1003350010,14.83,849872043025
1003700003,59.73,41969493588
1003700003,29.73,41969493588
1003350011,44,849872042882
1003250001,49.95,7330033903935
1003700018,59.73,41969493168
1003700018,29.73,41969493168
1001300008,70,889667885607
1001310001,51.95,871836009105
1003300001,11.93,7330033904017
1003300001,8.93,7330033904017
1003300001,3.93,7330033904017
1001650001,14.95,749717915022
1001640001,14.95,749717915039
1004720003,52.73,410047200033
1003320003,38.83,849872041601
1004740002,31.73,886745374848
1004740002,18.73,886745374848
1001310012,51.95,877740000443
1004740004,31.73,886745374862
1004740004,18.73,886745374862
1000490002,55,889586536833
1000490002,37.93,889586536833
1000490005,55,190288954642
1003600009,49.73,887850487126
1003600009,24.73,887850487126
1001710002,58.93,889586525332
1003650003,189,410036500038
1003650003,139.93,410036500038
1003660009,59.73,41969509906
1003660008,59.73,41969509890
1003560007,64.73,887850301118
1003560007,32.73,887850301118
1003660011,59.73,41969509920
1003570003,41.73,80694275625
1003570003,20.73,80694275625
1003360004,35.83,849872043469
1000030001,10.93,836481006497
1003880001,49.95,410038800013
1000060002,130,886798625775
1000060002,103.93,886798625775
1000060002,96.83,886798625775
1003380001,31.73,90641352996
1003880010,49.95,410038800105
1000120005,54.73,810418026994
1003890002,49.95,410038900027
1002690002,23.93,603731647157
1002690002,16.83,603731647157
1003850008,148.83,727602373058
1002690003,23.93,603731651307
1002690003,16.83,603731651307
1003850010,148.83,727602373072
1004050010,44.73,90641350060
1004050010,22.73,90641350060
1003870002,99.95,9336340361398
1000160010,78.83,410001600107
1000160010,78.83,410001600107
1002710005,37.93,603731709503
1003530020,86.73,887850687311
1000170006,58.83,410001700067
1003540004,85.73,887850504861
1003540002,85.73,887850502591
1002870007,62,849872039943
1002870009,62,849872039967
1002870010,62,849872039974
1002880002,33.83,849872039592
1003630017,249,410036300171
1003630014,249,410036300140
1003520007,64.73,887850481582
1000130025,41.73,810418022828
1000130025,24.73,810418022828
1004640001,29.95,793661287674
1000130029,41.73,810418022866
1000130029,24.73,810418022866
1004680001,3.95,793661287377
1004690001,249.95,793661199069
1001930007,124.73,4047761085897
1001930007,62.73,4047761085897
1001950017,87.73,4047761295241
1001950017,43.73,4047761295241
1001150004,38.73,410011500046
1001940002,194.73,4047761314447
1001940002,97.73,4047761314447
1001950023,87.73,4047761295081
1001950023,43.73,4047761295081
1001940006,194.73,4047761314485
1001940006,97.73,4047761314485
1004470003,44.73,806434010772
1004470003,22.73,806434010772
1004470007,44.73,806434010819
1004470007,22.73,806434010819
1001210001,24.95,83825721824
1004480005,36.73,806434001244
1002930007,149.93,7613276855514
1002930007,98.83,7613276855514
1002930007,149.93,7630039841591
1002930007,98.83,7630039841591
1004480008,36.73,806434001275
1001180001,2799,700736516805
1001180001,2899,700736516805
1002930015,199,7613276855422
1002930015,199,7613357101615
1002930015,199,7630039841508
1000180012,99.5,410001800125
1000180012,99.5,410001800125
1001240001,37.93,886482982658
1001240001,26.83,886482982658
1001230009,40.93,886482986830
1001230009,28.83,886482986830
1000210007,85,410002100071
1001300001,48.93,886482925389
1001790001,49.95,3342540100442
1001360005,34.95,810497023198
1001360005,26.19,810497023198
1001370006,25,810497022788
1001370006,18.69,810497022788
1001390001,83.83,849872044824
1001820008,40.93,889667349154
1001820009,59.5,889667886116
1000170010,58.83,410001700104
1004590003,70,410045900034
1002920020,199,7613357085144
1004560001,24.95,858787003031
1004560001,19.93,858787003031
1004560001,24.95,96506003034
1004560001,19.93,96506003034
1004560001,24.95,96506033031
1004560001,19.93,96506033031
1000180010,99.5,410001800101
1000180010,99.5,410001800101
1000180008,99.5,410001800088
1000180008,99.5,410001800088
1004480011,36.73,806434001305
1004480012,36.73,806434001312
1004500003,21.73,886745379959
1004300003,109.95,793661114208
1004430002,96.93,410044300026
1004430002,58.83,410044300026
1004430004,96.93,410044300040
1004430004,58.83,410044300040
1003910001,835.83,812203026530
1003910001,1050,812203026530
1001050017,39.95,810497026304
1001050017,29.89,810497026304
1003530021,86.73,887850687328
1002230002,99,845823039642
1003540008,85.73,887850504762
1002280001,3.5,845823039390
1002870005,62,849872040079
1002880004,33.83,849872039615
1002880003,33.83,849872039608
1003630010,249,410036300102
1003630010,179.93,410036300102
1003630010,148.83,410036300102
1003630010,123.83,410036300102
1003630016,249,410036300164
1003520008,64.73,887850481599
1003520008,32.73,887850481599
1003520009,64.73,887850481605
1003520009,32.73,887850481605
1001040001,29.95,810497023129
1003520016,64.73,887850482022
1003520016,32.73,887850482022
1000010007,86.93,631411618357
1000010011,125,631411505336
1003430010,64.73,90641276223
1003430010,32.73,90641276223
1000010019,125,631411499956
1003450001,51.73,90641306500
1003450001,25.73,90641306500
1003440005,38.73,90641347930
1003450005,51.73,90641306548
1003450005,25.73,90641306548
1003500001,18.95,7640144283537
1003450006,51.73,90641306555
1003450006,25.73,90641306555
1003480007,49.73,90641347046
1003450010,51.73,90641306593
1003450010,25.73,90641306593
1003510017,89.73,887850499792
1003510017,59.73,887850499792
1003510021,89.73,887850499839
1003510021,59.73,887850499839
1000980003,20.73,785146352175
1003510023,89.73,887850499853
1003510023,59.73,887850499853
1003510002,89.73,887850488321
1003510002,59.73,887850488321
1001940008,194.73,4047761314508
1001940008,97.73,4047761314508
1001940009,194.73,4047761314362
1001940009,97.73,4047761314362
1001950005,87.73,4047761295234
1001950005,43.73,4047761295234
1001100005,52.95,843916033539
1001950012,87.73,4047761295074
1001950012,43.73,4047761295074
1001100009,52.95,843916033577
1000160005,159,410001600053
1000160005,78.93,410001600053
1000160005,78.93,410001600053
1001710004,85,190287512928
1001730003,169.95,3342540100671
1001730003,174.95,3342540100671
1004240001,229,603429035754
1002170001,4.95,812713016007
1001860001,99.95,691688091376
1002020001,199.95,3342540104334
1004280002,54.95,821973286440
1001830006,21.83,886482895736
1002060001,19.95,3342540102392
1001830008,44,889667500821
1001830010,44,889667500845
1000130010,41.73,810418020305
1000130010,24.73,810418020305
1001990006,11.73,814756014392
1000130018,41.73,810418022750
1000130018,24.73,810418022750
1000130017,41.73,810418022743
1000160016,78.83,410001600169
1000160016,78.83,410001600169
1000170003,119,410001700036
1000170003,58.93,410001700036
1000170001,119,410001700012
1000170001,58.93,410001700012
1003540007,85.73,887850504755
1003540009,85.73,887850504779
1002250004,3.95,845823031158
1002270001,6,840302012260
1002890002,33.83,849872039240
1002900001,33.83,849872039783
1002900003,33.83,849872039806
1003630012,249,410036300126
1002710001,37.93,603731709596
1004730001,29.73,886745380887
1004730001,14.73,886745380887
1003520012,64.73,887850481636
1003520012,32.73,887850481636
1003520011,64.73,887850481629
1003520011,32.73,887850481629
1003650001,189,410036500014
1003650001,139.93,410036500014
1000010009,86.93,631411618371
1001040006,29.95,810497023112
1000010016,125,631411499925
1001040008,29.95,810497026830
1001040009,29.95,810497022313
1002930027,199,7613357101769
1001050004,39.95,810497022504
1003510006,89.73,887850488369
1003510006,59.73,887850488369
1003450003,51.73,90641306524
1003450003,25.73,90641306524
1003480003,49.73,90641347008
1003480004,49.73,90641347015
1003480006,49.73,90641347039
1000970003,30.73,785146507360
1000980001,20.73,785146352113
1003510022,89.73,887850499846
1003510022,59.73,887850499846
1000980004,20.73,785146352205
1003490001,4.95,75536050416
1003490001,4.95,75536050423
1000150002,20,410001500025
1000150002,20,410001500025
1001940012,194.73,4047761314409
1001940012,97.73,4047761314409
1000150005,83.83,410001500056
1000150005,83.83,410001500056
1001100003,52.95,843916033515
1000150012,83.83,410001500124
1000150012,83.83,410001500124
1001100011,52.95,843916033591
1000160001,159,410001600015
1000160001,78.93,410001600015
1000160001,78.93,410001600015
1000160004,159,410001600046
1000160004,78.93,410001600046
1000160004,78.93,410001600046
1001750002,23.93,3342540104303
1004250001,30.95,834456000389
1004250001,30.95,834456083115
1001770001,99.95,3342540100053
1004260002,109.95,895428014704
1002100001,39.95,3342540101418
1002140001,29.95,41604286940
1001820012,59.5,889667886123
1002150001,14.95,41604297625
1004300001,109.95,793661114185
1002070001,20.95,3342540102316
1002220001,99,845823031219
1001880001,39.95,4960589182084
1003520007,32.73,887850481582
1003630020,249,410036300201
1003640001,189,410036400017
1003640001,139.93,410036400017
1003520015,64.73,887850482015
1003520015,32.73,887850482015
1000010005,86.93,631411390628
1000010005,125,631411390628
1001040003,29.95,810497022283
1000010008,86.93,631411618364
1003430008,64.73,90641276209
1003430008,32.73,90641276209
1001050001,39.95,810497023150
1001050002,39.95,810497022528
1002930025,199,7613357101738
1003470012,44.73,90641376138
1003470012,22.73,90641376138
1000960001,35.73,785146549759
1000950013,30.73,785146480939
1000950013,15.73,785146480939
1000960002,35.73,785146549766
1003510014,89.73,887850499761
1003510014,59.73,887850499761
1000970004,30.73,785146507391
1003480010,49.73,90641347077
1003480009,49.73,90641347060
1002930040,189,7613357145008
1002940001,19.95,603403338246
1001090003,26.83,871836000072
1001090005,26.83,877740000030
1001950009,87.73,4047761295012
1001950009,43.73,4047761295012
1001950006,87.73,4047761295258
1001950006,43.73,4047761295258
1001950008,87.73,4047761294992
1001950008,43.73,4047761294992
1001100006,52.95,843916033546
1001710005,85,190288972455
1001710006,85,190288972448
1004190001,699.95,790628035293
1001720003,149.95,3342540100640
1004220001,249,603429033019
1001770005,99.95,3342540100015
1002110001,39.95,41604275692
1002110001,39.95,41604302732
1001840001,29.95,4960589181131
1001840001,29.95,691688181138
1002010001,119.95,3342540104532
1004290001,61.93,410042900013
1002160001,49.95,41604295621
1001980001,31.73,410019800018
1001970038,135.73,4047761318018
1000130013,41.73,810418020336
1000130013,24.73,810418020336
1000130014,41.73,810418020343
1000130014,24.73,810418020343
1004020001,199,410040200016
1000130019,41.73,810418022767
1000130019,24.73,810418022767
1004000014,159,7613357033367
1001930001,124.73,4047761085835
1001930001,62.73,4047761085835
1001120001,59.95,858941006328
1001120001,59.95,859555005264
1004650002,15.95,793661005773
1004000021,159,7613357033398
1004680002,4.95,793661287384
1001150001,38.73,410011500015
1004000022,159,7613357033404
1001940004,194.73,4047761314461
1001940004,97.73,4047761314461
1001940007,194.73,4047761314492
1001940007,97.73,4047761314492
1001960001,224.73,4047761294572
1001960005,224.73,4047761294657
1004470010,44.73,806434010840
1001060004,42.95,810497022610
1001060007,42.95,810497022597
1001060007,32.19,810497022597
1004000008,159,7613276854357
1004000008,118.93,7613276854357
1004000005,159,7613276854432
1004000005,118.93,7613276854432
1004000005,78.83,7613276854432
1001250001,30.93,886482981811
1001250002,30.93,886482981835
1001260010,28.93,886482990042
1001260010,20.83,886482990042
1004820009,31.73,886745381716
1004760003,36.73,886745375357
1004760003,21.73,886745375357
1004760002,36.73,886745375340
1004760002,21.73,886745375340
1005460001,24.95,604375196414
1005390010,75.73,888664220961
1005390010,37.73,888664220961
1005400002,79.73,888664221432
1005420002,74.95,4019238581348
1005420001,74.95,4019238573565
1005420001,74.95,4019238674514
1004840001,18.73,886745450382
1004850003,24.73,886745401032
1005150001,69.93,793661199397
1004860001,44.73,886745377283
1004860001,26.73,886745377283
1005220001,278.93,9327868055029
1005230001,39.95,4021574197510
1005510010,86.73,848489000964
1005520003,48.73,810918018901
1004790006,39.73,886745381839
1004790006,19.73,886745381839
1004800001,21.73,886745400813
1004800001,10.73,886745400813
1005550001,83.73,410055500019
1005540011,76.73,410055400111
1005090001,69.95,793661087878
1005080002,29.95,793661009498
1005550009,83.73,410055500095
1005550011,83.73,410055500118
1005130001,44.95,793661081999
1006190005,69.73,887921949447
1006190005,47.73,887921949447
1004860005,44.73,886745377320
1004860005,26.73,886745377320
1005250003,49.95,4052285311841
1005260001,99.95,4052285311865
1005270004,26.73,888664363750
1005270006,26.73,888664364924
1006720002,41.73,888458779248
1006720005,41.73,888458779125
1006450003,49.73,888664292418
1006730003,31.73,888664138419
1006110001,59.73,887921028838
1006110001,29.73,887921028838
1006100009,53.73,887921942370
1005380001,120.73,888664182054
1005370002,49.95,410053700022
1005390002,75.73,888664220831
1005390002,37.73,888664220831
1006390007,59.73,888664296652
1006390007,29.73,888664296652
1005300009,36.73,888664403067
1005390008,75.73,888664221128
1005390008,37.73,888664221128
1005560003,46.73,848489003385
1005560003,23.73,848489003385
1005560007,46.73,848489003422
1005560007,23.73,848489003422
1006200002,57.73,888664858560
1000130017,24.73,810418022743
1001100014,52.95,843916023233
1001100013,52.95,843916023226
1001100017,52.95,843916023264
1001100016,52.95,843916023257
1001140003,3.93,410011400032
1001130001,24.95,858941006298
1001130001,24.95,859555005240
1004000023,159,7613357033411
1001150003,38.73,410011500039
1001930012,124.73,4047761085804
1001930012,62.73,4047761085804
1001940001,194.73,4047761314430
1001940001,97.73,4047761314430
1001960006,224.73,4047761294671
1001960008,224.73,4047761294718
1004480001,36.73,806434001206
1004470009,44.73,806434010833
1004470009,22.73,806434010833
1001260012,28.93,886482990127
1002930010,149.93,7613276855545
1002930010,98.83,7613276855545
1002930010,149.93,7630039841621
1002930010,98.83,7630039841621
1001230002,28.83,889667158015
1001230001,28.83,889667157995
1001230006,40.93,886482986786
1002930018,199,7630039841829
1000200001,29.73,715757452629
1000200001,22.73,715757452629
1001230010,40.93,886482986847
1001230010,28.83,886482986847
1002930023,199,7613357101714
1000230002,41.83,813148029440
1001810004,21.93,886482895859
1001810003,21.93,886482895842
1001380002,99,7891318420580
1001380002,68.93,7891318420580
1001380002,48.93,7891318420580
1001420001,899.95,759239292785
1000170008,58.83,410001700081
1004530001,9.93,410045300018
1000170015,58.83,410001700159
1000170011,58.83,410001700111
1002920024,199,7613357085199
1000180006,99.5,410001800064
1000180006,99.5,410001800064
1002920029,199,7613357085250
1002920030,199,7613357085267
1004480017,36.73,806434012615
1004480022,36.73,806434012660
1004350001,1039.93,859444004842
1004370001,1039.93,859444004811
1001050011,39.95,810497022542
1001050013,39.95,810497022511
1001060003,42.95,810497022580
1001060003,32.19,810497022580
1001060002,42.95,810497022634
1004630007,140.93,7613276857044
1004630007,93.83,7613276857044
1004630009,140.93,7613276857068
1004630009,93.83,7613276857068
1004630017,189,7613357110679
1004630019,189,7613357110693
1001260002,28.93,886482989886
1001260002,20.83,886482989886
1001260005,28.93,886482989923
1001260005,20.83,886482989923
1004820010,31.73,886745381723
1004740007,31.73,886745401513
1004740007,18.73,886745401513
1004760009,36.73,886745401841
1004760009,21.73,886745401841
1004470010,22.73,806434010840
1004480003,36.73,806434001220
1002930009,149.93,7613276855538
1002930009,98.83,7613276855538
1002930009,149.93,7630039841614
1002930009,98.83,7630039841614
1001150008,38.73,410011500084
1001270005,30.93,886482984683
1001270004,30.93,886482984676
1000180013,99.5,410001800132
1000180013,99.5,410001800132
1000180014,99.5,410001800149
1000180014,99.5,410001800149
1001280005,34,886482895965
1002930022,199,7613357101707
1000210005,85,410002100057
1001290003,46.93,886482925310
1001810005,21.93,886482895804
1001370008,25,810497022764
1001370008,18.69,810497022764
1001380001,99,7891318420634
1001380001,68.93,7891318420634
1001380001,48.93,7891318420634
1001820004,40.93,886482794282
1004520001,18.93,889589418945
1004520001,13.83,889589418945
1002920014,199,7613276853763
1002920014,148.93,7613276853763
1002920014,118.83,7613276853763
1004550001,55,817500011166
1004590002,70,410045900027
1004630001,140.93,7613276854180
1004630001,93.83,7613276854180
1002920021,199,7613357085168
1002920026,199,7613357085229
1000180007,99.5,410001800071
1000180007,99.5,410001800071
1004500001,21.73,886745379935
1004480024,36.73,806434012684
1004310001,1149.95,859444004798
1004340001,1299.95,859444004149
1001050014,39.95,810497023167
1003920001,955.93,812203026592
1003930001,919.93,812203026554
1003940001,874.83,812203026202
1004630006,140.93,7613276857037
1004630006,93.83,7613276857037
1004000006,159,7613276854333
1004000006,118.93,7613276854333
1004000006,78.83,7613276854333
1004630012,140.93,7613276854241
1004630012,93.83,7613276854241
1004630014,140.93,7613276854265
1004630014,93.83,7613276854265
1001260009,28.93,886482990035
1001260009,20.83,886482990035
1001260011,28.93,886482990103
1004810011,34.73,886745376002
1004810011,17.73,886745376002
1004820002,31.73,886745381648
1004820007,31.73,886745381693
1005450001,15.95,793661006428
1004770006,37.73,886745377092
1004770006,18.73,886745377092
1004780002,44.73,410047800028
1004780002,26.73,410047800028
1005390013,75.73,888664220954
1005390013,37.73,888664220954
1004830005,18.73,886745381969
1004830005,9.73,886745381969
1004810004,34.73,886745375876
1004810004,17.73,886745375876
1006200004,57.73,888664858614
1006220004,8.93,682864811307
1006220004,5.83,682864811307
1006220003,8.93,682864811222
1006220003,5.83,682864811222
1007110015,29.73,886535096905
1007260009,24.73,887921977136
1007260009,12.73,887921977136
1007280003,13.73,888664327431
1007280003,6.73,888664327431
1007280005,13.73,888664327486
1007280005,6.73,888664327486
1005290001,28.73,888664209362
1005280011,29.73,888664176466
1007120011,29.73,886535698673
1007120012,29.73,886535698680
1007130007,29.73,886535096837
1007130009,29.73,886535096912
1006260005,39.5,410062600054
1006570001,49.95,604375196407
1006580001,62.93,29757211095
1006590001,41.93,29757218001
1006150004,68.73,190178365978
1006140004,44.73,888664355632
1006610004,23.73,888458004197
1006610007,23.73,888664937258
1006040007,89.73,888664137573
1006040007,44.73,888664137573
1006420008,44.73,888664339328
1006420008,22.73,888664339328
1005480005,37.73,888664390534
1006420013,44.73,888664339687
1006420013,22.73,888664339687
1006680002,25.73,887253210420
1006680002,12.73,887253210420
1006680006,25.73,888665163342
1006680006,12.73,888665163342
1005490005,39.73,888664442028
1005490005,19.73,888664442028
1005490009,39.73,888664442165
1005490009,19.73,888664442165
1006690002,31.73,888664304791
1006690002,15.73,888664304791
1006440003,98.73,887921040250
1006440003,49.73,887921040250
1006440005,98.73,887921040274
1006440005,49.73,887921040274
1007440008,117.73,410074400086
1007440008,58.73,410074400086
1006470004,40.73,888664123026
1006480001,129.73,888664338567
1006480004,129.73,888664338574
1007440017,117.73,410074400178
1007440017,58.73,410074400178
1007440017,117.73,790482755832
1007440017,58.73,790482755832
1005540003,76.73,410055400036
1006480007,129.73,888664338642
1007320006,24.73,888664384168
1006490005,109.73,888664201151
1005990001,61,4717784025919
1005990001,55.95,4717784025919
1007340001,37.73,887921239074
1007340004,37.73,888664417248
1007300010,14.73,888664280941
1006080006,69.73,888664895954
1006010010,139.73,888664396741
1006010010,69.73,888664396741
1006090007,33.73,887921941779
1006090007,16.73,887921941779
1006100003,53.73,887921941922
1001880001,39.95,691688180377
1001890001,76.93,889586538387
1001890001,54.83,889586538387
1001990004,11.73,814756014347
1004000012,159,7613357033343
1004630027,189,7613276854296
1000130021,41.73,810418022781
1000130021,24.73,810418022781
1001100015,52.95,843916023240
1004000017,159,7613357033589
1001930004,124.73,4047761085866
1001930004,62.73,4047761085866
1004670001,2.95,793661287353
1004660002,6.95,793661287407
1001950020,87.73,4047761295029
1001950020,43.73,4047761295029
1004000025,159,7613357033435
1004030001,31.73,90641337597
1004030001,15.73,90641337597
1001940003,194.73,4047761314454
1001940003,97.73,4047761314454
1001960009,224.73,4047761294435
1004470001,44.73,806434010758
1004470001,22.73,806434010758
1004470008,44.73,806434010826
1004470008,22.73,806434010826
1004470011,44.73,806434010857
1004470011,22.73,806434010857
1001170001,2019.93,700736517338
1001150007,38.73,410011500077
1001200001,1868.93,700736517840
1002930013,199,7613276855408
1002930013,199,7613357101592
1002930013,199,7630039841485
1001260014,28.93,886482990158
1001230007,40.93,886482986809
1001230007,28.83,886482986809
1001280001,34,886482895989
1001230008,40.93,886482986823
1000210004,85,410002100040
1001290001,46.93,886482925334
1000230001,41.83,813148029433
1001780001,29.95,3342540100435
1001370002,25,810497022726
1001370002,18.69,810497022726
1001370004,25,810497022719
1001410002,1199.95,759239293805
1001410002,1019.93,759239293805
1001820006,40.93,889667349130
1004500005,21.73,886745379973
1004500004,21.73,886745379966
1002920019,199,7613357085137
1004600001,38.93,4019238573138
1000180002,99.5,410001800026
1000180002,99.5,410001800026
1000180004,99.5,410001800040
1000180004,99.5,410001800040
1002930003,199,7613276855460
1002930003,199,7630039841546
1004490001,39.95,3342540104556
1004480016,36.73,806434012608
1004480019,36.73,806434012639
1004400001,1259.83,859444004699
1004420001,19.5,410044200012
1001050007,39.95,810497022481
1001050009,39.95,810497022535
1004000001,159,7613276854395
1004000001,118.93,7613276854395
1004000001,78.83,7613276854395
1003980001,39.95,181821000667
1003980001,39.95,847585002469
1001060006,42.95,810497022689
1001060006,32.19,810497022689
1004000002,159,7613276854401
1004000002,118.93,7613276854401
1004000002,78.83,7613276854401
1004000004,159,7613276854425
1004000004,118.93,7613276854425
1004000004,78.83,7613276854425
1004630021,189,7613357033183
1001240002,37.93,886482982672
1001240002,26.83,886482982672
1001240003,37.93,886482982696
1001240003,26.83,886482982696
1001250003,30.93,886482981859
1001250005,30.93,886482981873
1004740008,31.73,886745401520
1004740008,18.73,886745401520
1004750002,34.73,886745375197
1004750002,20.73,886745375197
1004760008,36.73,886745401834
1004760008,21.73,886745401834
1004770001,37.73,886745377047
1004770001,18.73,886745377047
1005390011,75.73,888664220930
1005390011,37.73,888664220930
1005410002,38.93,4019238618884
1005430002,74.95,4019238618921
1005480002,37.73,888664390503
1005140001,59.95,793661081982
1004810005,34.73,886745375883
1004810005,17.73,886745375883
1004860003,44.73,886745377306
1004860003,26.73,886745377306
1004860002,44.73,886745377290
1004860002,26.73,886745377290
1004820006,31.73,886745381686
1005520002,48.73,810918018895
1004820005,31.73,886745381679
1004820003,31.73,886745381655
1004810003,34.73,886745375869
1004810003,17.73,886745375869
1004800010,21.73,886745400950
1004800010,10.73,886745400950
1005080001,29.95,793661009504
1005070001,39.95,793661087892
1005120004,129.95,793661190165
1005560006,46.73,848489003415
1005560006,23.73,848489003415
1005560001,46.73,848489003361
1005560001,23.73,848489003361
1006170003,51.73,888664948735
1006170005,51.73,888664948759
1004860010,44.73,886745377375
1004860010,26.73,886745377375
1004870004,34.73,410048700044
1004870004,20.73,410048700044
1004870003,34.73,410048700037
1004870003,20.73,410048700037
1004870005,34.73,410048700051
1004870005,20.73,410048700051
1005270002,26.73,888664363736
1006710009,31.73,888664160205
1006710009,15.73,888664160205
1006710015,31.73,888664159896
1006710015,15.73,888664159896
1006720003,41.73,888458779255
